1.500000	8.019461e-01	1.965416e-03	-2.263388e+01	2.634336e-02	1.065198e+06	4.219275e-01
1.700000	8.010932e-01	2.742059e-03	-2.270867e+01	2.836510e-02	8.346584e+05	7.246437e-01
1.900000	7.970955e-01	2.220170e-03	-2.278952e+01	2.975658e-02	6.727772e+05	4.250488e-01
2.100000	8.004536e-01	1.483309e-03	-2.290558e+01	2.080788e-02	5.582447e+05	1.716580e-01
2.300000	7.999206e-01	3.032355e-03	-2.296085e+01	3.035636e-02	4.658586e+05	6.550166e-01
2.500000	7.978951e-01	1.758504e-03	-2.303543e+01	2.777104e-02	3.988999e+05	2.026593e-01
2.700000	7.965092e-01	2.470394e-03	-2.301010e+01	2.169919e-02	3.399790e+05	3.703296e-01
2.900000	7.959229e-01	2.436171e-03	-2.303054e+01	2.976653e-02	2.965710e+05	3.353031e-01
3.100000	7.998673e-01	2.466998e-03	-2.318600e+01	3.085612e-02	2.633399e+05	3.216592e-01
3.300000	8.018928e-01	2.035925e-03	-2.319470e+01	3.642411e-02	2.317968e+05	2.057925e-01
