1.500000	8.031609e-01	3.478729e-03	-8.517516e+01	2.218959e-01	4.230364e+06	3.304532e-01
1.700000	7.975575e-01	2.686508e-03	-8.470224e+01	1.903106e-01	3.258765e+06	1.738951e-01
1.900000	8.022270e-01	3.029808e-03	-8.492596e+01	2.621132e-01	2.613467e+06	1.978958e-01
2.100000	8.108657e-01	4.044614e-03	-8.583593e+01	1.900594e-01	2.196301e+06	3.190766e-01
2.300000	8.003592e-01	3.093901e-03	-8.602207e+01	2.166178e-01	1.841579e+06	1.704688e-01
2.500000	8.026940e-01	4.000573e-03	-8.604162e+01	1.509351e-01	1.551804e+06	2.622191e-01
2.700000	8.087644e-01	4.205180e-03	-8.613904e+01	1.979145e-01	1.335939e+06	2.682658e-01
2.900000	8.073635e-01	3.231781e-03	-8.617131e+01	1.963933e-01	1.159772e+06	1.475182e-01
3.100000	8.024605e-01	3.432191e-03	-8.643079e+01	1.730756e-01	1.020606e+06	1.556472e-01
3.300000	8.026940e-01	4.439748e-03	-8.687318e+01	2.012625e-01	9.086882e+05	2.446598e-01
