1.500000	1.845703e-02	6.218564e-03	-1.785913e+02	2.375192e-01	1.898429e+07	1.055964e+00
1.700000	1.074219e-02	2.435540e-03	-1.818721e+02	1.931247e-01	1.530817e+07	1.429228e-01
1.900000	1.298828e-02	3.115984e-03	-1.844441e+02	1.646126e-01	1.263708e+07	2.093133e-01
2.100000	1.738281e-02	3.449354e-03	-1.869477e+02	1.828538e-01	1.064416e+07	2.320685e-01
2.300000	1.093750e-02	1.872353e-03	-1.899170e+02	1.396885e-01	9.164722e+06	6.243207e-02
2.500000	1.689453e-02	2.929850e-03	-1.918993e+02	1.697407e-01	7.923307e+06	1.406406e-01
2.700000	2.177734e-02	4.968103e-03	-1.944124e+02	1.988411e-01	6.979102e+06	3.744358e-01
2.900000	1.689453e-02	4.334552e-03	-1.965927e+02	2.129565e-01	6.194148e+06	2.653691e-01
3.100000	1.708984e-02	3.383616e-03	-1.986366e+02	1.282737e-01	5.533336e+06	1.512727e-01
3.300000	1.298828e-02	2.311175e-03	-2.002459e+02	1.499231e-01	4.969655e+06	6.629972e-02
