1.500000	5.257812e-01	2.926520e-02	-1.633560e+00	7.231952e-03	1.889402e+00	5.846713e+00
1.700000	4.830729e-01	3.450938e-02	-1.586664e+00	5.579183e-03	1.428535e+00	7.173407e+00
1.900000	5.661458e-01	2.347277e-02	-1.501240e+00	6.718110e-03	1.162072e+00	2.969444e+00
2.100000	4.781250e-01	2.564595e-02	-1.391145e+00	8.209321e-03	1.052598e+00	3.207143e+00
2.300000	5.158854e-01	1.104517e-02	-1.245550e+00	6.213266e-03	7.416237e-01	5.431461e-01
2.500000	4.908854e-01	1.722396e-02	-1.142192e+00	4.061273e-03	5.165691e-01	1.215139e+00
2.700000	5.117188e-01	1.373682e-02	-1.058391e+00	2.993399e-03	3.589200e-01	7.156636e-01
2.900000	5.010417e-01	9.179087e-03	-9.997774e-01	2.727320e-03	2.763173e-01	2.975096e-01
3.100000	5.039062e-01	8.070816e-03	-9.501000e-01	2.176190e-03	2.213467e-01	2.151658e-01
3.300000	5.192708e-01	7.209357e-03	-9.064243e-01	2.787876e-03	1.827662e-01	1.612795e-01
