1.500000	1.140137e-02	2.263554e-03	-1.415807e+00	1.526007e-03	8.881972e+01	5.596419e-01
1.700000	1.691895e-02	2.959856e-03	-1.383796e+00	1.849079e-03	6.600142e+01	8.443302e-01
1.900000	1.103516e-02	2.808318e-03	-1.328306e+00	2.163047e-03	4.525854e+01	6.800781e-01
2.100000	1.987305e-02	6.278754e-03	-1.236835e+00	5.821717e-04	2.710353e+01	3.075725e+00
2.300000	9.277344e-03	3.543994e-03	-1.125927e+00	9.257725e-04	1.443304e+01	8.947011e-01
2.500000	1.359863e-02	2.374084e-03	-1.017440e+00	1.145284e-03	6.812062e+00	3.693789e-01
2.700000	6.127930e-03	1.657803e-03	-9.145101e-01	9.395424e-04	3.405748e+00	1.667716e-01
2.900000	1.347656e-02	3.266707e-03	-8.280277e-01	8.133067e-04	1.798575e+00	6.028960e-01
3.100000	1.142578e-02	2.981876e-03	-7.566806e-01	6.821858e-04	1.078113e+00	4.699345e-01
3.300000	1.181641e-02	2.451201e-03	-6.964764e-01	8.915719e-04	7.078801e-01	2.983073e-01
