1.500000	0	109	19
1.500000	1	119	9
1.500000	2	116	12
1.500000	3	111	17
1.500000	4	115	13
1.500000	5	114	14
1.500000	6	115	13
1.500000	7	113	15
1.500000	8	114	14
1.500000	9	116	12
1.500000	10	118	10
1.500000	11	116	12
1.500000	12	119	9
1.500000	13	121	7
1.500000	14	116	12
1.500000	15	113	15
1.500000	16	114	14
1.500000	17	120	8
1.500000	18	115	13
1.500000	19	117	11
1.500000	20	118	10
1.500000	21	115	13
1.500000	22	111	17
1.500000	23	113	15
1.500000	24	117	11
1.500000	25	118	10
1.500000	26	113	15
1.500000	27	112	16
1.500000	28	117	11
1.500000	29	115	13
1.500000	30	118	10
1.500000	31	110	18
1.500000	32	112	16
1.500000	33	110	18
1.500000	34	116	12
1.500000	35	118	10
1.500000	36	115	13
1.500000	37	117	11
1.500000	38	116	12
1.500000	39	117	11
1.500000	40	116	12
1.500000	41	112	16
1.500000	42	114	14
1.500000	43	115	13
1.500000	44	119	9
1.500000	45	116	12
1.500000	46	118	10
1.500000	47	113	15
1.500000	48	118	10
1.500000	49	115	13
1.500000	50	120	8
1.500000	51	112	16
1.500000	52	119	9
1.500000	53	114	14
1.500000	54	116	12
1.500000	55	113	15
1.500000	56	111	17
1.500000	57	113	15
1.500000	58	119	9
1.500000	59	119	9
1.500000	60	109	19
1.500000	61	107	21
1.500000	62	112	16
1.500000	63	123	5
1.500000	64	114	14
1.500000	65	116	12
1.500000	66	108	20
1.500000	67	119	9
1.500000	68	120	8
1.500000	69	113	15
1.500000	70	113	15
1.500000	71	114	14
1.500000	72	116	12
1.500000	73	114	14
1.500000	74	116	12
1.500000	75	114	14
1.500000	76	120	8
1.500000	77	116	12
1.500000	78	118	10
1.500000	79	115	13
1.500000	80	112	16
1.500000	81	113	15
1.500000	82	115	13
1.500000	83	112	16
1.500000	84	114	14
1.500000	85	115	13
1.500000	86	113	15
1.500000	87	113	15
1.500000	88	118	10
1.500000	89	107	21
1.500000	90	107	21
1.500000	91	117	11
1.500000	92	121	7
1.500000	93	117	11
1.500000	94	116	12
1.500000	95	114	14
1.500000	96	114	14
1.500000	97	118	10
1.500000	98	117	11
1.500000	99	119	9
1.500000	100	116	12
1.500000	101	118	10
1.500000	102	118	10
1.500000	103	111	17
1.500000	104	116	12
1.500000	105	116	12
1.500000	106	110	18
1.500000	107	111	17
1.500000	108	111	17
1.500000	109	112	16
1.500000	110	114	14
1.500000	111	110	18
1.500000	112	115	13
1.500000	113	114	14
1.500000	114	118	10
1.500000	115	111	17
1.500000	116	116	12
1.500000	117	120	8
1.500000	118	121	7
1.500000	119	114	14
1.500000	120	117	11
1.500000	121	118	10
1.500000	122	124	4
1.500000	123	113	15
1.500000	124	118	10
1.500000	125	121	7
1.500000	126	119	9
1.500000	127	114	14

1.700000	0	116	12
1.700000	1	110	18
1.700000	2	117	11
1.700000	3	118	10
1.700000	4	116	12
1.700000	5	113	15
1.700000	6	110	18
1.700000	7	115	13
1.700000	8	115	13
