1.500000	9.854492e-05	9.259337e-08
1.700000	9.691406e-05	1.939405e-07
1.900000	9.407715e-05	2.766491e-07
2.100000	8.697266e-05	5.950945e-07
2.300000	6.119629e-05	2.973549e-06
2.500000	1.148926e-05	3.225430e-06
2.700000	6.801758e-06	2.135995e-06
2.900000	6.030273e-06	1.434737e-06
3.100000	2.724609e-06	4.765585e-07
3.300000	3.076172e-06	7.130578e-07
