1.500000	9.828125e-05	2.206253e-07
1.700000	9.681641e-05	2.949801e-07
1.900000	9.394531e-05	6.489550e-07
2.100000	8.699219e-05	9.265309e-07
2.300000	5.863281e-05	6.549396e-06
2.500000	1.275391e-05	2.303868e-06
2.700000	1.031250e-05	1.869458e-06
2.900000	8.007813e-06	1.633401e-06
3.100000	6.562500e-06	1.523237e-06
3.300000	5.800781e-06	1.091323e-06
