1.500000	9.906250e-05	2.660842e-07
1.700000	9.632812e-05	8.197543e-07
1.900000	9.351563e-05	1.832360e-06
2.100000	8.507813e-05	1.399506e-06
2.300000	5.898437e-05	7.850882e-06
2.500000	3.031250e-05	5.187876e-06
2.700000	1.640625e-05	3.588651e-06
2.900000	1.914062e-05	4.056862e-06
3.100000	1.507812e-05	3.509630e-06
3.300000	1.445312e-05	2.681976e-06
