0 1.16858e+45
3.156e+13 1.16858e+45
6.312e+13 1.16858e+45
9.468e+13 1.16858e+45
1.2624e+14 1.16858e+45
1.578e+14 1.16858e+45
1.8936e+14 1.16858e+45
2.2092e+14 1.16858e+45
2.5248e+14 1.16858e+45
2.8404e+14 1.16858e+45
3.156e+14 1.16858e+45
3.4716e+14 1.16858e+45
3.7872e+14 1.16858e+45
4.1028e+14 1.16858e+45
4.4184e+14 1.16858e+45
4.734e+14 1.16858e+45
5.0496e+14 1.16858e+45
5.3652e+14 1.16858e+45
5.6808e+14 1.16858e+45
5.9964e+14 1.16858e+45
6.312e+14 1.16858e+45
6.6276e+14 1.16858e+45
6.9432e+14 1.16858e+45
7.2588e+14 1.16858e+45
7.5744e+14 1.16858e+45
7.89e+14 1.16858e+45
8.2056e+14 1.16858e+45
8.5212e+14 1.16858e+45
8.8368e+14 1.16858e+45
9.1524e+14 1.16858e+45
9.468e+14 1.16858e+45
9.7836e+14 1.16858e+45
1.00992e+15 1.16858e+45
1.04148e+15 1.16858e+45
1.07304e+15 1.16858e+45
1.1046e+15 1.16858e+45
1.13616e+15 1.16858e+45
1.16772e+15 1.16858e+45
1.19928e+15 1.16858e+45
1.23084e+15 1.16858e+45
1.2624e+15 1.16858e+45
1.29396e+15 1.16858e+45
1.32552e+15 1.16858e+45
1.35708e+15 1.16858e+45
1.38864e+15 1.16858e+45
1.4202e+15 1.16858e+45
1.45176e+15 1.16858e+45
1.48332e+15 1.16858e+45
1.51488e+15 1.16858e+45
1.54644e+15 1.16858e+45
1.578e+15 1.16858e+45
1.60956e+15 1.16858e+45
1.64112e+15 1.16858e+45
1.67268e+15 1.16858e+45
1.70424e+15 1.16858e+45
1.7358e+15 1.16858e+45
1.76736e+15 1.16858e+45
1.79892e+15 1.16858e+45
1.83048e+15 1.16858e+45
1.86204e+15 1.16858e+45
1.8936e+15 1.16858e+45
1.92516e+15 1.16858e+45
1.95672e+15 1.16858e+45
1.98828e+15 1.16858e+45
2.01984e+15 1.16858e+45
2.0514e+15 1.16858e+45
2.08296e+15 1.16858e+45
2.11452e+15 1.16858e+45
2.14608e+15 1.16858e+45
2.17764e+15 1.16858e+45
2.2092e+15 1.16858e+45
2.24076e+15 1.16858e+45
2.27232e+15 1.16858e+45
2.30388e+15 1.16858e+45
2.33544e+15 1.16858e+45
2.367e+15 1.16858e+45
2.39856e+15 1.16858e+45
2.43012e+15 1.16858e+45
2.46168e+15 1.16858e+45
2.49324e+15 1.16858e+45
2.5248e+15 1.16858e+45
2.55636e+15 1.16858e+45
2.58792e+15 1.16858e+45
2.61948e+15 1.16858e+45
2.65104e+15 1.16858e+45
2.6826e+15 1.16858e+45
2.71416e+15 1.16858e+45
2.74572e+15 1.16858e+45
2.77728e+15 1.16858e+45
2.80884e+15 1.16858e+45
2.8404e+15 1.16858e+45
2.87196e+15 1.16858e+45
2.90352e+15 1.16858e+45
2.93508e+15 1.16858e+45
2.96664e+15 1.16858e+45
2.9982e+15 1.16858e+45
3.02976e+15 1.16858e+45
3.06132e+15 1.16858e+45
3.09288e+15 1.16858e+45
3.12444e+15 1.16858e+45
3.156e+15 1.16858e+45
3.18756e+15 1.16858e+45
3.21912e+15 1.16858e+45
3.25068e+15 1.16858e+45
3.28224e+15 1.16858e+45
3.3138e+15 1.16858e+45
3.34536e+15 1.16858e+45
3.37692e+15 1.16858e+45
3.40848e+15 1.16858e+45
3.44004e+15 1.16858e+45
3.4716e+15 1.16858e+45
3.50316e+15 1.16858e+45
3.53472e+15 1.16858e+45
3.56628e+15 1.16858e+45
3.59784e+15 1.16858e+45
3.6294e+15 1.16858e+45
3.66096e+15 1.16858e+45
3.69252e+15 1.16858e+45
3.72408e+15 1.16858e+45
3.75564e+15 1.16858e+45
3.7872e+15 1.16858e+45
3.81876e+15 1.16858e+45
3.85032e+15 1.16858e+45
3.88188e+15 1.16858e+45
3.91344e+15 1.16858e+45
3.945e+15 1.16858e+45
3.97656e+15 1.16858e+45
4.00812e+15 1.16858e+45
4.03968e+15 1.16858e+45
4.07124e+15 1.16858e+45
4.1028e+15 1.16858e+45
4.13436e+15 1.16858e+45
4.16592e+15 1.16858e+45
4.19748e+15 1.16858e+45
4.22904e+15 1.16858e+45
4.2606e+15 1.16858e+45
4.29216e+15 1.16858e+45
4.32372e+15 1.16858e+45
4.35528e+15 1.16858e+45
4.38684e+15 1.16858e+45
4.4184e+15 1.16858e+45
4.44996e+15 1.16858e+45
4.48152e+15 1.16858e+45
4.51308e+15 1.16858e+45
4.54464e+15 1.16858e+45
4.5762e+15 1.16858e+45
4.60776e+15 1.16858e+45
4.63932e+15 1.16858e+45
4.67088e+15 1.16858e+45
4.70244e+15 1.16858e+45
4.734e+15 1.16858e+45
4.76556e+15 1.16858e+45
4.79712e+15 1.16858e+45
4.82868e+15 1.16858e+45
4.86024e+15 1.16858e+45
4.8918e+15 1.16858e+45
4.92336e+15 1.16858e+45
4.95492e+15 1.16858e+45
4.98648e+15 1.16858e+45
5.01804e+15 1.16858e+45
5.0496e+15 1.16858e+45
5.08116e+15 1.16858e+45
5.11272e+15 1.16858e+45
5.14428e+15 1.16858e+45
5.17584e+15 1.16858e+45
5.2074e+15 1.16858e+45
5.23896e+15 1.16858e+45
5.27052e+15 1.16858e+45
5.30208e+15 1.16858e+45
5.33364e+15 1.16858e+45
5.3652e+15 1.16858e+45
5.39676e+15 1.16858e+45
5.42832e+15 1.16858e+45
5.45988e+15 1.16858e+45
5.49144e+15 1.16858e+45
5.523e+15 1.16858e+45
5.55456e+15 1.16858e+45
5.58612e+15 1.16858e+45
5.61768e+15 1.16858e+45
5.64924e+15 1.16858e+45
5.6808e+15 1.16858e+45
5.71236e+15 1.16858e+45
5.74392e+15 1.16858e+45
5.77548e+15 1.16858e+45
5.80704e+15 1.16858e+45
5.8386e+15 1.16858e+45
5.87016e+15 1.16858e+45
5.90172e+15 1.16858e+45
5.93328e+15 1.16858e+45
5.96484e+15 1.16858e+45
5.9964e+15 1.16858e+45
6.02796e+15 1.16858e+45
6.05952e+15 1.16858e+45
6.09108e+15 1.16858e+45
6.12264e+15 1.16858e+45
6.1542e+15 1.16858e+45
6.18576e+15 1.16858e+45
6.21732e+15 1.16858e+45
6.24888e+15 1.16858e+45
6.28044e+15 1.16858e+45
6.312e+15 1.16858e+45
6.34356e+15 1.16858e+45
6.37512e+15 1.16858e+45
6.40668e+15 1.16858e+45
6.43824e+15 1.16858e+45
6.4698e+15 1.16858e+45
6.50136e+15 1.16858e+45
6.53292e+15 1.16858e+45
6.56448e+15 1.16858e+45
6.59604e+15 1.16858e+45
6.6276e+15 1.16858e+45
6.65916e+15 1.16858e+45
6.69072e+15 1.16858e+45
6.72228e+15 1.16858e+45
6.75384e+15 1.16858e+45
6.7854e+15 1.16858e+45
6.81696e+15 1.16858e+45
6.84852e+15 1.16858e+45
6.88008e+15 1.16858e+45
6.91164e+15 1.16858e+45
6.9432e+15 1.16858e+45
6.97476e+15 1.16858e+45
7.00632e+15 1.16858e+45
7.03788e+15 1.16858e+45
7.06944e+15 1.16858e+45
7.101e+15 1.16858e+45
7.13256e+15 1.16858e+45
7.16412e+15 1.16858e+45
7.19568e+15 1.16858e+45
7.22724e+15 1.16858e+45
7.2588e+15 1.16858e+45
7.29036e+15 1.16858e+45
7.32192e+15 1.16858e+45
7.35348e+15 1.16858e+45
7.38504e+15 1.16858e+45
7.4166e+15 1.16858e+45
7.44816e+15 1.16858e+45
7.47972e+15 1.16858e+45
7.51128e+15 1.16858e+45
7.54284e+15 1.16858e+45
7.5744e+15 1.16858e+45
7.60596e+15 1.16858e+45
7.63752e+15 1.16858e+45
7.66908e+15 1.16858e+45
7.70064e+15 1.16858e+45
7.7322e+15 1.16858e+45
7.76376e+15 1.16858e+45
7.79532e+15 1.16858e+45
7.82688e+15 1.16858e+45
7.85844e+15 1.16858e+45
7.89e+15 1.16858e+45
7.92156e+15 1.16858e+45
7.95312e+15 1.16858e+45
7.98468e+15 1.16858e+45
8.01624e+15 1.16858e+45
8.0478e+15 1.16858e+45
8.07936e+15 1.16858e+45
8.11092e+15 1.16858e+45
8.14248e+15 1.16858e+45
8.17404e+15 1.16858e+45
8.2056e+15 1.16858e+45
8.23716e+15 1.16858e+45
8.26872e+15 1.16858e+45
8.30028e+15 1.16858e+45
8.33184e+15 1.16858e+45
8.3634e+15 1.16858e+45
8.39496e+15 1.16858e+45
8.42652e+15 1.16858e+45
8.45808e+15 1.16858e+45
8.48964e+15 1.16858e+45
8.5212e+15 1.16858e+45
8.55276e+15 1.16858e+45
8.58432e+15 1.16858e+45
8.61588e+15 1.16858e+45
8.64744e+15 1.16858e+45
8.679e+15 1.16858e+45
8.71056e+15 1.16858e+45
