1.500000	8.144397e-01	9.001440e-03	-3.354560e+02	1.218870e+00	1.690965e+07	5.531369e-01
1.700000	7.892241e-01	4.906351e-03	-3.318147e+02	1.850008e+00	1.287112e+07	1.450001e-01
1.900000	8.060345e-01	9.615172e-03	-3.334525e+02	2.122111e+00	1.042238e+07	4.982651e-01
2.100000	8.022989e-01	7.494576e-03	-3.394186e+02	1.672197e+00	8.842501e+06	2.738891e-01
2.300000	8.060345e-01	7.353599e-03	-3.396773e+02	1.385763e+00	7.382629e+06	2.407532e-01
2.500000	8.172414e-01	8.120168e-03	-3.377529e+02	1.619735e+00	6.171836e+06	2.700785e-01
2.700000	7.910920e-01	8.055464e-03	-3.390980e+02	1.548314e+00	5.341813e+06	2.461033e-01
2.900000	8.097701e-01	7.835928e-03	-3.410759e+02	2.234725e+00	4.674491e+06	2.168118e-01
3.100000	8.004310e-01	8.373984e-03	-3.410590e+02	2.402718e+00	4.084787e+06	2.316341e-01
3.300000	8.153736e-01	6.194845e-03	-3.381802e+02	1.962859e+00	3.555993e+06	1.190822e-01
