1.500000	1.523437e-02	2.861178e-03	-1.787006e+02	2.203540e-01	1.898730e+07	2.235417e-01
1.700000	1.484375e-02	3.025138e-03	-1.815810e+02	2.002780e-01	1.525765e+07	2.204963e-01
1.900000	1.875000e-02	4.285318e-03	-1.843818e+02	2.087147e-01	1.263273e+07	3.958882e-01
2.100000	1.455078e-02	3.324475e-03	-1.867712e+02	2.140739e-01	1.062198e+07	2.155692e-01
2.300000	2.343750e-02	4.500671e-03	-1.895930e+02	1.720601e-01	9.135814e+06	3.607337e-01
2.500000	1.513672e-02	4.104468e-03	-1.921788e+02	1.713347e-01	7.965657e+06	2.760156e-01
2.700000	1.855469e-02	3.371617e-03	-1.943046e+02	1.755855e-01	6.966447e+06	1.724537e-01
2.900000	1.982422e-02	3.469341e-03	-1.965646e+02	1.827753e-01	6.189384e+06	1.700027e-01
3.100000	1.328125e-02	1.944316e-03	-1.988863e+02	1.233497e-01	5.539219e+06	4.994960e-02
3.300000	1.552734e-02	3.017720e-03	-2.004506e+02	1.475071e-01	4.969554e+06	1.130327e-01
