1.500000	0	31	33
1.500000	1	36	28
1.500000	2	33	31
1.500000	3	32	32
1.500000	4	29	35
1.500000	5	27	37
1.500000	6	32	32
1.500000	7	31	33
1.500000	8	27	37
1.500000	9	33	31
1.500000	10	39	25
1.500000	11	29	35
1.500000	12	39	25
1.500000	13	29	35
1.500000	14	36	28
1.500000	15	30	34
1.500000	16	35	29
1.500000	17	30	34
1.500000	18	34	30
1.500000	19	32	32
1.500000	20	29	35
1.500000	21	34	30
1.500000	22	21	43
1.500000	23	27	37
1.500000	24	33	31
1.500000	25	34	30
1.500000	26	32	32
1.500000	27	36	28
1.500000	28	32	32
1.500000	29	38	26
1.500000	30	32	32
1.500000	31	29	35
1.500000	32	30	34
1.500000	33	34	30
1.500000	34	33	31
1.500000	35	29	35
1.500000	36	35	29
1.500000	37	31	33
1.500000	38	41	23
1.500000	39	28	36
1.500000	40	31	33
1.500000	41	31	33
1.500000	42	28	36
1.500000	43	26	38
1.500000	44	37	27
1.500000	45	37	27
1.500000	46	33	31
1.500000	47	27	37
1.500000	48	32	32
1.500000	49	30	34
1.500000	50	23	41
1.500000	51	32	32
1.500000	52	35	29
1.500000	53	35	29
1.500000	54	32	32
1.500000	55	35	29
1.500000	56	35	29
1.500000	57	31	33
1.500000	58	30	34
1.500000	59	33	31
1.500000	60	31	33
1.500000	61	35	29
1.500000	62	32	32
1.500000	63	35	29

1.700000	0	25	39
1.700000	1	34	30
1.700000	2	39	25
1.700000	3	38	26
1.700000	4	33	31
1.700000	5	24	40
1.700000	6	34	30
1.700000	7	31	33
1.700000	8	27	37
1.700000	9	31	33
1.700000	10	36	28
1.700000	11	30	34
1.700000	12	33	31
1.700000	13	38	26
1.700000	14	36	28
1.700000	15	32	32
1.700000	16	30	34
1.700000	17	28	36
1.700000	18	30	34
1.700000	19	18	46
1.700000	20	30	34
1.700000	21	35	29
1.700000	22	33	31
1.700000	23	38	26
1.700000	24	36	28
1.700000	25	27	37
1.700000	26	29	35
1.700000	27	29	35
1.700000	28	35	29
1.700000	29	38	26
1.700000	30	37	27
1.700000	31	39	25
1.700000	32	34	30
1.700000	33	28	36
1.700000	34	41	23
1.700000	35	31	33
1.700000	36	33	31
1.700000	37	30	34
1.700000	38	31	33
1.700000	39	31	33
1.700000	40	36	28
1.700000	41	28	36
1.700000	42	32	32
1.700000	43	33	31
1.700000	44	30	34
1.700000	45	33	31
1.700000	46	35	29
1.700000	47	27	37
1.700000	48	32	32
1.700000	49	29	35
1.700000	50	32	32
1.700000	51	31	33
1.700000	52	38	26
1.700000	53	42	22
1.700000	54	34	30
1.700000	55	28	36
1.700000	56	21	43
1.700000	57	31	33
1.700000	58	19	45
1.700000	59	34	30
1.700000	60	39	25
1.700000	61	37	27
1.700000	62	27	37
1.700000	63	28	36

1.900000	0	32	32
1.900000	1	35	29
1.900000	2	31	33
1.900000	3	34	30
1.900000	4	34	30
1.900000	5	26	38
1.900000	6	35	29
1.900000	7	34	30
1.900000	8	35	29
1.900000	9	38	26
1.900000	10	40	24
1.900000	11	31	33
1.900000	12	41	23
1.900000	13	32	32
1.900000	14	26	38
1.900000	15	31	33
1.900000	16	28	36
1.900000	17	33	31
1.900000	18	32	32
1.900000	19	24	40
1.900000	20	23	41
1.900000	21	25	39
1.900000	22	29	35
1.900000	23	31	33
1.900000	24	27	37
1.900000	25	33	31
1.900000	26	33	31
1.900000	27	40	24
1.900000	28	36	28
1.900000	29	28	36
1.900000	30	31	33
1.900000	31	34	30
1.900000	32	33	31
1.900000	33	38	26
1.900000	34	37	27
1.900000	35	29	35
1.900000	36	41	23
1.900000	37	35	29
1.900000	38	28	36
1.900000	39	31	33
1.900000	40	32	32
1.900000	41	33	31
1.900000	42	26	38
1.900000	43	46	18
1.900000	44	30	34
1.900000	45	36	28
1.900000	46	33	31
1.900000	47	31	33
1.900000	48	35	29
1.900000	49	36	28
1.900000	50	30	34
1.900000	51	30	34
1.900000	52	33	31
1.900000	53	24	40
1.900000	54	27	37
1.900000	55	23	41
1.900000	56	41	23
1.900000	57	30	34
1.900000	58	20	44
1.900000	59	23	41
1.900000	60	37	27
1.900000	61	28	36
1.900000	62	30	34
1.900000	63	40	24

2.100000	0	33	31
2.100000	1	39	25
2.100000	2	30	34
2.100000	3	29	35
2.100000	4	34	30
2.100000	5	32	32
2.100000	6	40	24
2.100000	7	36	28
2.100000	8	36	28
2.100000	9	23	41
2.100000	10	30	34
2.100000	11	30	34
2.100000	12	27	37
2.100000	13	32	32
2.100000	14	26	38
2.100000	15	30	34
2.100000	16	36	28
2.100000	17	37	27
2.100000	18	37	27
2.100000	19	32	32
2.100000	20	46	18
2.100000	21	26	38
2.100000	22	31	33
2.100000	23	32	32
2.100000	24	30	34
2.100000	25	29	35
2.100000	26	38	26
2.100000	27	29	35
2.100000	28	41	23
2.100000	29	26	38
2.100000	30	28	36
2.100000	31	31	33
2.100000	32	40	24
2.100000	33	35	29
2.100000	34	23	41
2.100000	35	32	32
2.100000	36	39	25
2.100000	37	45	19
2.100000	38	27	37
2.100000	39	30	34
2.100000	40	25	39
2.100000	41	27	37
2.100000	42	39	25
2.100000	43	31	33
2.100000	44	29	35
2.100000	45	30	34
2.100000	46	35	29
2.100000	47	31	33
2.100000	48	36	28
2.100000	49	26	38
2.100000	50	33	31
2.100000	51	23	41
2.100000	52	35	29
2.100000	53	32	32
2.100000	54	33	31
2.100000	55	36	28
2.100000	56	33	31
2.100000	57	36	28
2.100000	58	27	37
2.100000	59	22	42
2.100000	60	31	33
2.100000	61	27	37
2.100000	62	33	31
2.100000	63	31	33

2.300000	0	29	35
2.300000	1	27	37
2.300000	2	37	27
2.300000	3	28	36
2.300000	4	32	32
2.300000	5	31	33
2.300000	6	35	29
2.300000	7	24	40
2.300000	8	27	37
2.300000	9	30	34
2.300000	10	36	28
2.300000	11	37	27
2.300000	12	33	31
2.300000	13	37	27
2.300000	14	34	30
2.300000	15	34	30
2.300000	16	33	31
2.300000	17	37	27
2.300000	18	27	37
2.300000	19	29	35
2.300000	20	29	35
2.300000	21	34	30
2.300000	22	37	27
2.300000	23	36	28
2.300000	24	26	38
2.300000	25	29	35
2.300000	26	34	30
2.300000	27	35	29
2.300000	28	35	29
2.300000	29	28	36
2.300000	30	34	30
2.300000	31	34	30
2.300000	32	28	36
2.300000	33	35	29
2.300000	34	33	31
2.300000	35	31	33
2.300000	36	36	28
2.300000	37	30	34
2.300000	38	25	39
2.300000	39	33	31
2.300000	40	37	27
2.300000	41	37	27
2.300000	42	24	40
2.300000	43	29	35
2.300000	44	34	30
2.300000	45	28	36
2.300000	46	33	31
2.300000	47	35	29
2.300000	48	40	24
2.300000	49	35	29
2.300000	50	33	31
2.300000	51	31	33
2.300000	52	31	33
2.300000	53	28	36
2.300000	54	29	35
2.300000	55	29	35
2.300000	56	27	37
2.300000	57	28	36
2.300000	58	31	33
2.300000	59	33	31
2.300000	60	32	32
2.300000	61	35	29
2.300000	62	36	28
2.300000	63	34	30

2.500000	0	38	26
2.500000	1	28	36
2.500000	2	28	36
2.500000	3	32	32
2.500000	4	25	39
2.500000	5	22	42
2.500000	6	31	33
2.500000	7	29	35
2.500000	8	24	40
2.500000	9	23	41
2.500000	10	33	31
2.500000	11	31	33
2.500000	12	33	31
2.500000	13	41	23
2.500000	14	39	25
2.500000	15	27	37
2.500000	16	34	30
2.500000	17	35	29
2.500000	18	44	20
2.500000	19	30	34
2.500000	20	29	35
2.500000	21	34	30
2.500000	22	28	36
2.500000	23	38	26
2.500000	24	36	28
2.500000	25	39	25
2.500000	26	35	29
2.500000	27	32	32
2.500000	28	34	30
2.500000	29	34	30
2.500000	30	31	33
2.500000	31	26	38
2.500000	32	27	37
2.500000	33	29	35
2.500000	34	32	32
2.500000	35	29	35
2.500000	36	31	33
2.500000	37	29	35
2.500000	38	26	38
2.500000	39	37	27
2.500000	40	37	27
2.500000	41	30	34
2.500000	42	29	35
2.500000	43	25	39
2.500000	44	27	37
2.500000	45	34	30
2.500000	46	32	32
2.500000	47	34	30
2.500000	48	38	26
2.500000	49	36	28
2.500000	50	29	35
2.500000	51	29	35
2.500000	52	38	26
2.500000	53	31	33
2.500000	54	33	31
2.500000	55	35	29
2.500000	56	31	33
2.500000	57	31	33
2.500000	58	28	36
2.500000	59	39	25
2.500000	60	39	25
2.500000	61	28	36
2.500000	62	33	31
2.500000	63	39	25

2.700000	0	28	36
2.700000	1	35	29
2.700000	2	35	29
2.700000	3	28	36
2.700000	4	37	27
2.700000	5	39	25
2.700000	6	33	31
2.700000	7	34	30
2.700000	8	28	36
2.700000	9	30	34
2.700000	10	31	33
2.700000	11	28	36
2.700000	12	34	30
2.700000	13	35	29
2.700000	14	32	32
2.700000	15	27	37
2.700000	16	34	30
2.700000	17	38	26
2.700000	18	39	25
2.700000	19	42	22
2.700000	20	27	37
2.700000	21	31	33
2.700000	22	36	28
2.700000	23	26	38
2.700000	24	35	29
2.700000	25	26	38
2.700000	26	24	40
2.700000	27	39	25
2.700000	28	32	32
2.700000	29	32	32
2.700000	30	38	26
2.700000	31	37	27
2.700000	32	28	36
2.700000	33	29	35
2.700000	34	35	29
2.700000	35	26	38
2.700000	36	33	31
2.700000	37	29	35
2.700000	38	29	35
2.700000	39	32	32
2.700000	40	35	29
2.700000	41	31	33
2.700000	42	24	40
2.700000	43	43	21
2.700000	44	32	32
2.700000	45	34	30
2.700000	46	25	39
2.700000	47	34	30
2.700000	48	33	31
2.700000	49	34	30
2.700000	50	37	27
2.700000	51	31	33
2.700000	52	28	36
2.700000	53	37	27
2.700000	54	34	30
2.700000	55	31	33
2.700000	56	27	37
2.700000	57	33	31
2.700000	58	24	40
2.700000	59	32	32
2.700000	60	31	33
2.700000	61	30	34
2.700000	62	28	36
2.700000	63	29	35

2.900000	0	31	33
2.900000	1	24	40
2.900000	2	32	32
2.900000	3	34	30
2.900000	4	34	30
2.900000	5	22	42
2.900000	6	37	27
2.900000	7	35	29
2.900000	8	42	22
2.900000	9	27	37
2.900000	10	30	34
2.900000	11	30	34
2.900000	12	32	32
2.900000	13	25	39
2.900000	14	27	37
2.900000	15	23	41
2.900000	16	34	30
2.900000	17	40	24
2.900000	18	21	43
2.900000	19	27	37
2.900000	20	32	32
2.900000	21	37	27
2.900000	22	42	22
2.900000	23	33	31
2.900000	24	38	26
2.900000	25	37	27
2.900000	26	38	26
2.900000	27	37	27
2.900000	28	29	35
2.900000	29	31	33
2.900000	30	29	35
2.900000	31	31	33
2.900000	32	28	36
2.900000	33	27	37
2.900000	34	31	33
2.900000	35	41	23
2.900000	36	33	31
2.900000	37	37	27
2.900000	38	33	31
2.900000	39	39	25
2.900000	40	36	28
2.900000	41	37	27
2.900000	42	36	28
2.900000	43	31	33
2.900000	44	29	35
2.900000	45	30	34
2.900000	46	26	38
2.900000	47	34	30
2.900000	48	33	31
2.900000	49	30	34
2.900000	50	26	38
2.900000	51	26	38
2.900000	52	30	34
2.900000	53	29	35
2.900000	54	33	31
2.900000	55	41	23
2.900000	56	26	38
2.900000	57	30	34
2.900000	58	29	35
2.900000	59	41	23
2.900000	60	28	36
2.900000	61	30	34
2.900000	62	36	28
2.900000	63	31	33

3.100000	0	32	32
3.100000	1	29	35
3.100000	2	32	32
3.100000	3	36	28
3.100000	4	29	35
3.100000	5	37	27
3.100000	6	36	28
3.100000	7	32	32
3.100000	8	34	30
3.100000	9	29	35
3.100000	10	25	39
3.100000	11	31	33
3.100000	12	33	31
3.100000	13	39	25
3.100000	14	36	28
3.100000	15	25	39
3.100000	16	25	39
3.100000	17	33	31
3.100000	18	34	30
3.100000	19	31	33
3.100000	20	27	37
3.100000	21	39	25
3.100000	22	33	31
3.100000	23	27	37
3.100000	24	29	35
3.100000	25	29	35
3.100000	26	30	34
3.100000	27	29	35
3.100000	28	26	38
3.100000	29	32	32
3.100000	30	33	31
3.100000	31	35	29
3.100000	32	33	31
3.100000	33	26	38
3.100000	34	26	38
3.100000	35	30	34
3.100000	36	39	25
3.100000	37	33	31
3.100000	38	31	33
3.100000	39	35	29
3.100000	40	32	32
3.100000	41	29	35
3.100000	42	40	24
3.100000	43	29	35
3.100000	44	36	28
3.100000	45	34	30
3.100000	46	33	31
3.100000	47	31	33
3.100000	48	40	24
3.100000	49	30	34
3.100000	50	31	33
3.100000	51	28	36
3.100000	52	39	25
3.100000	53	38	26
3.100000	54	35	29
3.100000	55	35	29
3.100000	56	37	27
3.100000	57	36	28
3.100000	58	36	28
3.100000	59	32	32
3.100000	60	26	38
3.100000	61	23	41
3.100000	62	29	35
3.100000	63	29	35

3.300000	0	39	25
3.300000	1	29	35
3.300000	2	26	38
3.300000	3	30	34
3.300000	4	30	34
3.300000	5	34	30
3.300000	6	34	30
3.300000	7	24	40
3.300000	8	32	32
3.300000	9	38	26
3.300000	10	25	39
3.300000	11	28	36
3.300000	12	34	30
3.300000	13	31	33
3.300000	14	31	33
3.300000	15	38	26
3.300000	16	33	31
3.300000	17	34	30
3.300000	18	31	33
3.300000	19	37	27
3.300000	20	36	28
3.300000	21	30	34
