1.500000	1.591797e-02	4.970022e-03	-1.784951e+02	1.272644e-01	1.896129e+07	6.745052e-01
1.700000	1.718750e-02	3.383476e-03	-1.809018e+02	7.287712e-02	1.519174e+07	2.758272e-01
1.900000	1.875000e-02	4.713470e-03	-1.839504e+02	2.072506e-01	1.257813e+07	4.789474e-01
2.100000	1.933594e-02	2.925779e-03	-1.868532e+02	1.862277e-01	1.064659e+07	1.669643e-01
2.300000	1.328125e-02	4.951085e-03	-1.896725e+02	2.277367e-01	9.138504e+06	4.365489e-01
2.500000	1.953125e-02	4.561707e-03	-1.920817e+02	1.407897e-01	7.929846e+06	3.409375e-01
2.700000	1.323242e-02	3.234803e-03	-1.945532e+02	1.278295e-01	6.988198e+06	1.587420e-01
2.900000	2.021484e-02	4.640573e-03	-1.965604e+02	1.193370e-01	6.180452e+06	3.041622e-01
3.100000	1.005859e-02	2.478430e-03	-1.984421e+02	2.354568e-01	5.519124e+06	8.116179e-02
3.300000	1.464844e-02	2.958839e-03	-2.005314e+02	1.680806e-01	4.972590e+06	1.086648e-01
