1.500000	8.022126e-01	1.898129e-03	-2.266809e+01	3.328293e-02	1.065420e+06	3.935321e-01
1.700000	7.977885e-01	1.769777e-03	-2.277687e+01	2.579852e-02	8.375798e+05	3.018619e-01
1.900000	7.977352e-01	2.134837e-03	-2.281965e+01	1.844413e-02	6.763048e+05	3.930029e-01
2.100000	7.987479e-01	2.450532e-03	-2.289086e+01	3.844605e-02	5.569360e+05	4.685128e-01
2.300000	8.013064e-01	1.371444e-03	-2.293966e+01	3.486202e-02	4.652031e+05	1.339825e-01
2.500000	7.972021e-01	1.901120e-03	-2.302719e+01	3.031776e-02	3.978563e+05	2.368641e-01
2.700000	8.016796e-01	1.905599e-03	-2.301009e+01	3.955043e-02	3.408857e+05	2.203530e-01
2.900000	7.970955e-01	2.638832e-03	-2.310845e+01	4.590818e-02	2.977308e+05	3.934101e-01
3.100000	7.984281e-01	1.801599e-03	-2.314481e+01	2.781978e-02	2.616323e+05	1.715436e-01
3.300000	8.038117e-01	2.211965e-03	-2.316201e+01	2.964592e-02	2.319797e+05	2.429195e-01
