1.500000	7.985632e-01	3.435969e-02	-1.782513e+00	4.259666e-03	6.843576e-01	8.059485e+00
1.700000	7.892241e-01	3.319777e-02	-1.735941e+00	6.132262e-03	6.866959e-01	6.638484e+00
1.900000	7.920259e-01	2.548217e-02	-1.652287e+00	4.809108e-03	6.164984e-01	3.499607e+00
2.100000	7.985632e-01	1.715953e-02	-1.555804e+00	4.613148e-03	4.387408e-01	1.435791e+00
2.300000	7.733477e-01	1.708056e-02	-1.492799e+00	2.416008e-03	2.285741e-01	1.298902e+00
2.500000	8.116379e-01	1.275050e-02	-1.462689e+00	2.569926e-03	1.572467e-01	6.659078e-01
2.700000	8.041667e-01	1.705757e-02	-1.438420e+00	1.755604e-03	1.097941e-01	1.103495e+00
2.900000	8.004310e-01	8.269174e-03	-1.417531e+00	1.701999e-03	8.311372e-02	2.414495e-01
3.100000	8.135057e-01	1.179833e-02	-1.402597e+00	2.316023e-03	6.907848e-02	4.598110e-01
3.300000	8.135057e-01	6.306473e-03	-1.394827e+00	1.536169e-03	5.430446e-02	1.234125e-01
