1.500000	2.753906e-01	6.318050e-02	-1.552665e+00	4.428547e-03	2.920903e+00	2.725052e+01
1.700000	3.984375e-01	5.298119e-02	-1.512647e+00	5.466793e-03	2.202672e+00	1.690809e+01
1.900000	2.882812e-01	4.629129e-02	-1.423890e+00	6.634550e-03	1.680934e+00	1.154901e+01
2.100000	3.015625e-01	5.576998e-02	-1.307799e+00	7.124061e-03	1.311845e+00	1.516637e+01
2.300000	2.265625e-01	3.566900e-02	-1.147007e+00	5.789970e-03	9.844947e-01	5.664402e+00
2.500000	8.632813e-02	1.497118e-02	-1.004008e+00	3.690489e-03	7.171647e-01	9.180625e-01
2.700000	9.179688e-02	1.128426e-02	-8.813668e-01	3.994394e-03	5.355655e-01	4.829282e-01
2.900000	6.953125e-02	9.224045e-03	-7.945281e-01	4.124019e-03	4.331939e-01	3.004310e-01
3.100000	8.085937e-02	1.444837e-02	-7.296179e-01	4.155711e-03	3.411915e-01	6.895665e-01
3.300000	5.820313e-02	9.068055e-03	-6.670391e-01	2.723180e-03	2.723594e-01	2.551610e-01
