1.500000	3.203125e-02	8.245797e-03	-7.046947e+02	6.942999e-01	7.497722e+07	4.641667e-01
1.700000	3.710938e-02	6.352912e-03	-7.165034e+02	5.894199e-01	6.047878e+07	2.431066e-01
1.900000	3.085938e-02	8.014003e-03	-7.288784e+02	8.035792e-01	5.001065e+07	3.461349e-01
2.100000	2.636719e-02	5.970624e-03	-7.405039e+02	9.391899e-01	4.234846e+07	1.738281e-01
2.300000	1.992187e-02	4.187165e-03	-7.511836e+02	7.318876e-01	3.620620e+07	7.805707e-02
2.500000	2.558594e-02	5.849275e-03	-7.611211e+02	7.597750e-01	3.154331e+07	1.401406e-01
2.700000	2.968750e-02	6.230438e-03	-7.693862e+02	7.871222e-01	2.759840e+07	1.472222e-01
2.900000	2.695313e-02	6.037652e-03	-7.787993e+02	2.984804e-01	2.451828e+07	1.287177e-01
3.100000	3.203125e-02	4.872646e-03	-7.870429e+02	7.271771e-01	2.195343e+07	7.842742e-02
3.300000	2.871094e-02	5.211953e-03	-7.946591e+02	5.417912e-01	1.969802e+07	8.429214e-02
