1.500000	7.519531e-02	1.851816e-02	-1.512485e+00	3.382328e-03	1.716954e+01	9.364062e+00
1.700000	5.654297e-02	1.360226e-02	-1.479593e+00	2.039243e-03	1.197614e+01	4.457927e+00
1.900000	1.012695e-01	1.101227e-02	-1.408693e+00	2.557212e-03	8.751364e+00	2.614330e+00
2.100000	6.406250e-02	1.186690e-02	-1.298148e+00	4.568506e-03	4.961356e+00	2.746726e+00
2.300000	4.414063e-02	8.798606e-03	-1.168765e+00	3.497715e-03	2.634285e+00	1.378668e+00
2.500000	5.673828e-02	1.177351e-02	-1.036095e+00	4.073886e-03	1.330425e+00	2.271078e+00
2.700000	4.062500e-02	1.058226e-02	-9.188178e-01	2.359215e-03	7.466445e-01	1.698843e+00
2.900000	3.330078e-02	7.645243e-03	-8.252369e-01	2.342733e-03	5.320442e-01	8.255523e-01
3.100000	3.867188e-02	8.443963e-03	-7.497728e-01	2.119668e-03	3.943193e-01	9.420867e-01
3.300000	2.949219e-02	5.503170e-03	-6.894044e-01	1.017769e-03	3.191591e-01	3.758996e-01
