1.500000	4.502604e-01	3.504990e-02	-1.636044e+00	6.867587e-03	2.145792e+00	8.386528e+00
1.700000	5.205729e-01	2.602721e-02	-1.599937e+00	6.600818e-03	1.524865e+00	4.080433e+00
1.900000	5.460938e-01	2.593481e-02	-1.511867e+00	8.635463e-03	1.379647e+00	3.625037e+00
2.100000	4.830729e-01	2.947717e-02	-1.397071e+00	5.131784e-03	9.614684e-01	4.236938e+00
2.300000	4.906250e-01	1.517226e-02	-1.249953e+00	5.216186e-03	7.721549e-01	1.024879e+00
2.500000	5.197917e-01	1.820758e-02	-1.148372e+00	3.187540e-03	4.907615e-01	1.357889e+00
2.700000	5.299479e-01	1.012783e-02	-1.066317e+00	2.162927e-03	3.764571e-01	3.890175e-01
2.900000	4.966146e-01	8.102684e-03	-1.011961e+00	3.632757e-03	2.965722e-01	2.318247e-01
3.100000	4.867188e-01	9.039497e-03	-9.546220e-01	2.711031e-03	2.222581e-01	2.699149e-01
3.300000	5.007812e-01	1.211455e-02	-9.130903e-01	2.345464e-03	1.841806e-01	4.554082e-01
