1.500000	7.973087e-01	2.261755e-03	-2.266887e+01	1.969069e-02	1.067631e+06	5.587529e-01
1.700000	8.003470e-01	2.184499e-03	-2.274783e+01	3.782693e-02	8.376078e+05	4.599122e-01
1.900000	8.009333e-01	2.132174e-03	-2.279445e+01	3.684105e-02	6.731296e+05	3.920229e-01
2.100000	7.987479e-01	2.287424e-03	-2.284940e+01	3.221006e-02	5.532104e+05	4.082197e-01
2.300000	8.019994e-01	2.566345e-03	-2.297333e+01	2.549516e-02	4.663745e+05	4.691614e-01
2.500000	8.035452e-01	3.027292e-03	-2.295313e+01	3.248532e-02	3.962994e+05	6.006043e-01
2.700000	8.015196e-01	1.837513e-03	-2.302769e+01	2.541566e-02	3.418805e+05	2.048881e-01
2.900000	7.980017e-01	1.969748e-03	-2.312067e+01	2.749133e-02	2.982728e+05	2.192015e-01
3.100000	7.996541e-01	9.899098e-04	-2.310794e+01	2.710775e-02	2.607309e+05	5.179042e-02
3.300000	8.026923e-01	1.526729e-03	-2.317256e+01	1.761086e-02	2.317213e+05	1.157257e-01
